id,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date,delta_points
43977,120,Fiji,FIJ,12,6060,0,OFC,1994-11-22,-6048
44036,121,Moldova,MDA,12,6060,0,UEFA,1994-11-22,-6048
43937,122,Belarus,BLR,11,6060,0,UEFA,1994-11-22,-6049
43829,123,Myanmar,MYA,11,6060,0,AFC,1994-11-22,-6049
43885,124,Eswatini,SWZ,11,6060,0,CAF,1994-11-22,-6049
43848,125,Burundi,BDI,11,6060,0,CAF,1994-11-22,-6049
43865,126,Liberia,LBR,10,6060,0,CAF,1994-11-22,-6050
43809,127,Bangladesh,BAN,10,6060,0,AFC,1994-11-22,-6050
43825,128,Lebanon,LBN,10,6060,0,AFC,1994-11-22,-6050
43958,129,Luxembourg,LUX,9,6060,0,UEFA,1994-11-22,-6051
43908,130,Haiti,HAI,9,6060,0,CONCACAF,1994-11-22,-6051
43944,131,Faroe Islands,FRO,9,6060,0,UEFA,1994-11-22,-6051
43816,132,Indonesia,IDN,8,6060,0,AFC,1994-11-22,-6052
43966,133,San Marino,SMR,8,6060,0,UEFA,1994-11-22,-6052
43870,134,Mauritania,MTN,8,6060,0,CAF,1994-11-22,-6052
43864,135,Lesotho,LES,8,6060,0,CAF,1994-11-22,-6052
43874,136,Namibia,NAM,8,6060,0,CAF,1994-11-22,-6052
43830,137,Nepal,NEP,8,6060,0,AFC,1994-11-22,-6052
43837,138,Sri Lanka,SRI,7,6060,0,AFC,1994-11-22,-6053
1882218,139,Antigua and Barbuda,ATG,7,6060,0,CONCACAF,1994-11-22,-6053
43914,140,Panama,PAN,6,6060,0,CONCACAF,1994-11-22,-6054
43933,141,Armenia,ARM,6,6060,0,UEFA,1994-11-22,-6054
43905,141,Grenada,GRN,6,6060,0,CONCACAF,1994-11-22,-6054
43918,143,St. Vincent and the Grenadines,VIN,6,6060,0,CONCACAF,1994-11-22,-6054
43845,144,Benin,BEN,6,6060,0,CAF,1994-11-22,-6054
43846,145,Botswana,BOT,5,6060,0,CAF,1994-11-22,-6055
43871,146,Mauritius,MRI,5,6060,0,CAF,1994-11-22,-6055
43906,147,Guatemala,GUA,5,6060,0,CONCACAF,1994-11-22,-6055
43981,148,Tahiti,TAH,5,6060,0,OFC,1994-11-22,-6055
43900,150,Cayman Islands,CAY,4,6060,0,CONCACAF,1994-11-22,-6056
43994,151,Azerbaijan,AZE,4,6060,0,UEFA,1994-11-22,-6056
43841,152,Vietnam,VIE,4,6060,0,AFC,1994-11-22,-6056
44027,153,Kazakhstan,KAZ,4,6060,0,UEFA,1994-11-22,-6056
43907,154,Guyana,GUY,4,6060,0,CONCACAF,1994-11-22,-6056
44003,155,Tajikistan,TJK,4,6060,0,AFC,1994-11-22,-6056
43832,156,Pakistan,PAK,3,6060,0,AFC,1994-11-22,-6057
43917,157,St. Lucia,LCA,3,6060,0,CONCACAF,1994-11-22,-6057
43956,158,Liechtenstein,LIE,3,6060,0,UEFA,1994-11-22,-6057
43828,159,Maldives,MDV,2,6060,0,AFC,1994-11-22,-6058
43824,160,Laos,LAO,2,6060,0,AFC,1994-11-22,-6058
43850,161,Cape Verde Islands,CPV,2,6060,0,CAF,1994-11-22,-6058
43980,162,Solomon Islands,SOL,2,6060,0,OFC,1994-11-22,-6058
43903,163,Dominican Republic,DOM,1,6060,0,CONCACAF,1994-11-22,-6059
43810,164,Brunei Darussalam,BRU,1,6060,0,AFC,1994-11-22,-6059
43999,165,Kyrgyz Republic,KGZ,1,6060,0,AFC,1994-11-22,-6059
43866,166,Libya,LBY,1,6060,0,CAF,1994-11-22,-6059
43913,167,Nicaragua,NCA,1,6060,0,CONCACAF,1994-11-22,-6059
43813,168,Chinese Taipei,TPE,0,6060,0,AFC,1994-11-22,-6060
43833,169,Philippines,PHI,0,6060,0,AFC,1994-11-22,-6060
43851,170,Central African Republic,CTA,0,6060,0,CAF,1994-11-22,-6060
43880,170,Seychelles,SEY,0,6060,0,CAF,1994-11-22,-6060
43902,172,Cuba,CUB,0,6060,0,CONCACAF,1994-11-22,-6060
43982,172,Vanuatu,VAN,0,6060,0,OFC,1994-11-22,-6060
43894,174,Aruba,ARU,0,6060,0,CONCACAF,1994-11-22,-6060
43856,174,Equatorial Guinea,EQG,0,6060,0,CAF,1994-11-22,-6060
43852,176,Chad,CHA,0,6060,0,CAF,1994-11-22,-6060
43826,176,Macau,MAC,0,6060,0,AFC,1994-11-22,-6060
43916,176,St. Kitts and Nevis,SKN,0,6060,0,CONCACAF,1994-11-22,-6060
43924,1,Brazil,BRA,66,6060,0,CONMEBOL,1994-10-25,-5994
43954,2,Italy,ITA,62,6060,0,UEFA,1994-10-25,-5998
43970,3,Sweden,SWE,61,6060,0,UEFA,1994-10-25,-5999
43948,4,Germany,GER,61,6060,0,UEFA,1994-10-25,-5999
43960,5,Netherlands,NED,60,6060,0,UEFA,1994-10-25,-6000
43969,6,Spain,ESP,59,6060,0,UEFA,1994-10-25,-6001
43971,7,Switzerland,SUI,57,6060,0,UEFA,1994-10-25,-6003
43964,8,Romania,ROU,57,6060,0,UEFA,1994-10-25,-6003
43922,9,Argentina,ARG,57,6060,0,CONMEBOL,1994-10-25,-6003
43961,10,Norway,NOR,56,6060,0,UEFA,1994-10-25,-6004
43953,11,Republic of Ireland,IRL,56,6060,0,UEFA,1994-10-25,-6004
43876,12,Nigeria,NGA,55,6060,0,CAF,1994-10-25,-6005
43941,13,Denmark,DEN,54,6060,0,UEFA,1994-10-25,-6006
43965,14,Russia,RUS,54,6060,0,UEFA,1994-10-25,-6006
43926,15,Colombia,COL,53,6060,0,CONMEBOL,1994-10-25,-6007
43936,16,Bulgaria,BUL,53,6060,0,UEFA,1994-10-25,-6007
43942,17,England,ENG,52,6060,0,UEFA,1994-10-25,-6008
43911,18,Mexico,MEX,52,6060,0,CONCACAF,1994-10-25,-6008
43946,19,France,FRA,51,6060,0,UEFA,1994-10-25,-6009
43891,20,Zambia,ZAM,50,6060,0,CAF,1994-10-25,-6010
43935,21,Belgium,BEL,49,6060,0,UEFA,1994-10-25,-6011
43854,22,Côte d'Ivoire,CIV,48,6060,0,CAF,1994-10-25,-6012
43921,23,USA,USA,48,6060,0,CONCACAF,1994-10-25,-6012
43855,24,Egypt,EGY,47,6060,0,CAF,1994-10-25,-6013
43963,25,Portugal,POR,47,6060,0,UEFA,1994-10-25,-6013
43860,26,Ghana,GHA,45,6060,0,CAF,1994-10-25,-6015
43835,27,Saudi Arabia,KSA,44,6060,0,AFC,1994-10-25,-6016
43967,28,Scotland,SCO,44,6060,0,UEFA,1994-10-25,-6016
43849,29,Cameroon,CMR,43,6060,0,CAF,1994-10-25,-6017
43888,30,Tunisia,TUN,43,6060,0,CAF,1994-10-25,-6017
43949,31,Greece,GRE,43,6060,0,UEFA,1994-10-25,-6017
43995,32,Czech Republic,CZE,41,6060,0,UEFA,1994-10-25,-6019
43872,33,Morocco,MAR,41,6060,0,CAF,1994-10-25,-6019
43972,34,Turkey,TUR,40,6060,0,UEFA,1994-10-25,-6020
43822,35,Korea Republic,KOR,40,6060,0,AFC,1994-10-25,-6020
43962,36,Poland,POL,40,6060,0,UEFA,1994-10-25,-6020
43819,37,Japan,JPN,40,6060,0,AFC,1994-10-25,-6020
43930,38,Uruguay,URU,39,6060,0,CONMEBOL,1994-10-25,-6021
43952,39,Northern Ireland,NIR,38,6060,0,UEFA,1994-10-25,-6022
43974,40,Wales,WAL,38,6060,0,UEFA,1994-10-25,-6022
43934,41,Austria,AUT,38,6060,0,UEFA,1994-10-25,-6022
44002,42,Slovakia,SVK,37,6060,0,UEFA,1994-10-25,-6023
43812,43,China PR,CHN,37,6060,0,AFC,1994-10-25,-6023
43923,44,Bolivia,BOL,37,6060,0,CONMEBOL,1994-10-25,-6023
43951,45,Iceland,ISL,37,6060,0,UEFA,1994-10-25,-6023
43925,46,Chile,CHI,36,6060,0,CONMEBOL,1994-10-25,-6024
43823,47,Kuwait,KUW,35,6060,0,AFC,1994-10-25,-6025
43945,48,Finland,FIN,34,6060,0,UEFA,1994-10-25,-6026
43869,49,Mali,MLI,34,6060,0,CAF,1994-10-25,-6026
43976,50,Australia,AUS,33,6060,0,AFC,1994-10-25,-6027
43984,51,Israel,ISR,33,6060,0,UEFA,1994-10-25,-6027
43950,52,Hungary,HUN,33,6060,0,UEFA,1994-10-25,-6027
43879,53,Senegal,SEN,33,6060,0,CAF,1994-10-25,-6027
43840,54,United Arab Emirates,UAE,33,6060,0,AFC,1994-10-25,-6027
43892,55,Zimbabwe,ZIM,32,6060,0,CAF,1994-10-25,-6028
43909,56,Honduras,HON,32,6060,0,CONCACAF,1994-10-25,-6028
43927,57,Ecuador,ECU,32,6060,0,CONMEBOL,1994-10-25,-6028
43843,58,Algeria,ALG,31,6060,0,CAF,1994-10-25,-6029
43899,59,Canada,CAN,30,6060,0,CONCACAF,1994-10-25,-6030
43834,60,Qatar,QAT,29,6060,0,AFC,1994-10-25,-6031
43957,61,Lithuania,LTU,28,6060,0,UEFA,1994-10-25,-6032
43901,62,Costa Rica,CRC,28,6060,0,CONCACAF,1994-10-25,-6032
43861,63,Guinea,GUI,28,6060,0,CAF,1994-10-25,-6032
43817,64,IR Iran,IRN,27,6060,0,AFC,1994-10-25,-6033
43831,65,Oman,OMA,27,6060,0,AFC,1994-10-25,-6033
43890,66,Zaire,ZAI,26,6060,0,CAF,1994-10-25,-6034
43938,67,Croatia,CRO,26,6060,0,UEFA,1994-10-25,-6034
43881,68,Sierra Leone,SLE,26,6060,0,CAF,1994-10-25,-6034
43883,69,South Africa,RSA,26,6060,0,CAF,1994-10-25,-6034
43959,70,Malta,MLT,24,6060,0,UEFA,1994-10-25,-6036
43929,71,Peru,PER,24,6060,0,CONMEBOL,1994-10-25,-6036
43955,72,Latvia,LVA,24,6060,0,UEFA,1994-10-25,-6036
43968,73,Slovenia,SVN,24,6060,0,UEFA,1994-10-25,-6036
43904,74,El Salvador,SLV,23,6060,0,CONCACAF,1994-10-25,-6037
43939,75,Cyprus,CYP,23,6060,0,UEFA,1994-10-25,-6037
43875,76,Niger,NIG,23,6060,0,CAF,1994-10-25,-6037
44005,77,Uzbekistan,UZB,23,6060,0,AFC,1994-10-25,-6037
43868,78,Malawi,MWI,23,6060,0,CAF,1994-10-25,-6037
43858,79,Gabon,GAB,22,6060,0,CAF,1994-10-25,-6038
43821,80,Korea DPR,PRK,22,6060,0,AFC,1994-10-25,-6038
43973,81,Ukraine,UKR,21,6060,0,UEFA,1994-10-25,-6039
43839,82,Thailand,THA,21,6060,0,AFC,1994-10-25,-6039
43818,83,Iraq,IRQ,21,6060,0,AFC,1994-10-25,-6039
43808,84,Bahrain,BHR,21,6060,0,AFC,1994-10-25,-6039
43928,85,Paraguay,PAR,20,6060,0,CONMEBOL,1994-10-25,-6040
43827,86,Malaysia,MAS,19,6060,0,AFC,1994-10-25,-6041
43910,87,Jamaica,JAM,18,6060,0,CONCACAF,1994-10-25,-6042
43863,87,Kenya,KEN,18,6060,0,CAF,1994-10-25,-6042
43836,89,Singapore,SIN,18,6060,0,AFC,1994-10-25,-6042
43920,90,Trinidad and Tobago,TRI,17,6060,0,CONCACAF,1994-10-25,-6043
43886,90,Tanzania,TAN,17,6060,0,CAF,1994-10-25,-6043
43975,92,Yugoslavia,YUG,17,6060,0,UEFA,1994-10-25,-6043
43847,93,Burkina Faso,BFA,16,6060,0,CAF,1994-10-25,-6044
43887,94,Togo,TOG,16,6060,0,CAF,1994-10-25,-6044
43814,95,Hong Kong,HKG,15,6060,0,AFC,1994-10-25,-6045
43898,96,Bermuda,BER,15,6060,0,CONCACAF,1994-10-25,-6045
43978,97,New Zealand,NZL,15,6060,0,OFC,1994-10-25,-6045
43873,98,Mozambique,MOZ,15,6060,0,CAF,1994-10-25,-6045
43919,99,Suriname,SUR,14,6060,0,CONCACAF,1994-10-25,-6046
43842,100,Yemen,YEM,14,6060,0,AFC,1994-10-25,-6046
43889,101,Uganda,UGA,14,6060,0,CAF,1994-10-25,-6046
43838,102,Syria,SYR,14,6060,0,AFC,1994-10-25,-6046
43896,103,Barbados,BRB,14,6060,0,CONCACAF,1994-10-25,-6046
43815,104,India,IND,14,6060,0,AFC,1994-10-25,-6046
43820,105,Jordan,JOR,14,6060,0,AFC,1994-10-25,-6046
43947,106,Georgia,GEO,13,6060,0,UEFA,1994-10-25,-6047
43859,107,Gambia,GAM,13,6060,0,CAF,1994-10-25,-6047
44000,108,FYR Macedonia,MKD,13,6060,0,UEFA,1994-10-25,-6047
43931,109,Venezuela,VEN,13,6060,0,CONMEBOL,1994-10-25,-6047
43867,110,Madagascar,MAD,13,6060,0,CAF,1994-10-25,-6047
43915,111,Puerto Rico,PUR,12,6060,0,CONCACAF,1994-10-25,-6048
43853,112,Congo,CGO,12,6060,0,CAF,1994-10-25,-6048
43932,113,Albania,ALB,12,6060,0,UEFA,1994-10-25,-6048
43884,114,Sudan,SDN,12,6060,0,CAF,1994-10-25,-6048
43857,115,Ethiopia,ETH,12,6060,0,CAF,1994-10-25,-6048
43844,116,Angola,ANG,12,6060,0,CAF,1994-10-25,-6048
43862,117,Guinea-Bissau,GNB,12,6060,0,CAF,1994-10-25,-6048
43977,118,Fiji,FIJ,12,6060,0,OFC,1994-10-25,-6048
43943,119,Estonia,EST,11,6060,0,UEFA,1994-10-25,-6049
43829,120,Myanmar,MYA,11,6060,0,AFC,1994-10-25,-6049
43937,121,Belarus,BLR,11,6060,0,UEFA,1994-10-25,-6049
43848,122,Burundi,BDI,11,6060,0,CAF,1994-10-25,-6049
43885,123,Eswatini,SWZ,11,6060,0,CAF,1994-10-25,-6049
44036,124,Moldova,MDA,10,6060,0,UEFA,1994-10-25,-6050
43809,125,Bangladesh,BAN,10,6060,0,AFC,1994-10-25,-6050
43958,126,Luxembourg,LUX,10,6060,0,UEFA,1994-10-25,-6050
43825,127,Lebanon,LBN,10,6060,0,AFC,1994-10-25,-6050
43865,128,Liberia,LBR,9,6060,0,CAF,1994-10-25,-6051
1882218,129,Antigua and Barbuda,ATG,9,6060,0,CONCACAF,1994-10-25,-6051
44004,130,Turkmenistan,TKM,9,6060,0,AFC,1994-10-25,-6051
43908,131,Haiti,HAI,9,6060,0,CONCACAF,1994-10-25,-6051
43944,132,Faroe Islands,FRO,9,6060,0,UEFA,1994-10-25,-6051
43816,133,Indonesia,IDN,8,6060,0,AFC,1994-10-25,-6052
43966,134,San Marino,SMR,8,6060,0,UEFA,1994-10-25,-6052
43830,135,Nepal,NEP,8,6060,0,AFC,1994-10-25,-6052
43837,136,Sri Lanka,SRI,7,6060,0,AFC,1994-10-25,-6053
43870,137,Mauritania,MTN,7,6060,0,CAF,1994-10-25,-6053
43874,138,Namibia,NAM,7,6060,0,CAF,1994-10-25,-6053
43905,139,Grenada,GRN,7,6060,0,CONCACAF,1994-10-25,-6053
43914,140,Panama,PAN,6,6060,0,CONCACAF,1994-10-25,-6054
43933,141,Armenia,ARM,6,6060,0,UEFA,1994-10-25,-6054
43918,142,St. Vincent and the Grenadines,VIN,6,6060,0,CONCACAF,1994-10-25,-6054
43845,143,Benin,BEN,6,6060,0,CAF,1994-10-25,-6054
43906,144,Guatemala,GUA,5,6060,0,CONCACAF,1994-10-25,-6055
43871,145,Mauritius,MRI,5,6060,0,CAF,1994-10-25,-6055
43981,147,Tahiti,TAH,5,6060,0,OFC,1994-10-25,-6055
43900,148,Cayman Islands,CAY,4,6060,0,CONCACAF,1994-10-25,-6056
43841,149,Vietnam,VIE,4,6060,0,AFC,1994-10-25,-6056
43994,150,Azerbaijan,AZE,4,6060,0,UEFA,1994-10-25,-6056
43864,151,Lesotho,LES,4,6060,0,CAF,1994-10-25,-6056
43907,152,Guyana,GUY,4,6060,0,CONCACAF,1994-10-25,-6056
43846,153,Botswana,BOT,4,6060,0,CAF,1994-10-25,-6056
43917,154,St. Lucia,LCA,3,6060,0,CONCACAF,1994-10-25,-6057
43832,155,Pakistan,PAK,3,6060,0,AFC,1994-10-25,-6057
43956,156,Liechtenstein,LIE,3,6060,0,UEFA,1994-10-25,-6057
43828,157,Maldives,MDV,2,6060,0,AFC,1994-10-25,-6058
43824,158,Laos,LAO,2,6060,0,AFC,1994-10-25,-6058
43850,159,Cape Verde Islands,CPV,2,6060,0,CAF,1994-10-25,-6058
43980,160,Solomon Islands,SOL,2,6060,0,OFC,1994-10-25,-6058
43903,161,Dominican Republic,DOM,1,6060,0,CONCACAF,1994-10-25,-6059
43810,162,Brunei Darussalam,BRU,1,6060,0,AFC,1994-10-25,-6059
43866,163,Libya,LBY,1,6060,0,CAF,1994-10-25,-6059
43913,164,Nicaragua,NCA,1,6060,0,CONCACAF,1994-10-25,-6059
43813,165,Chinese Taipei,TPE,0,6060,0,AFC,1994-10-25,-6060
43851,166,Central African Republic,CTA,0,6060,0,CAF,1994-10-25,-6060
43833,167,Philippines,PHI,0,6060,0,AFC,1994-10-25,-6060
43880,167,Seychelles,SEY,0,6060,0,CAF,1994-10-25,-6060
43902,169,Cuba,CUB,0,6060,0,CONCACAF,1994-10-25,-6060
43856,170,Equatorial Guinea,EQG,0,6060,0,CAF,1994-10-25,-6060
43982,170,Vanuatu,VAN,0,6060,0,OFC,1994-10-25,-6060
43894,172,Aruba,ARU,0,6060,0,CONCACAF,1994-10-25,-6060
43852,173,Chad,CHA,0,6060,0,CAF,1994-10-25,-6060
43916,173,St. Kitts and Nevis,SKN,0,6060,0,CONCACAF,1994-10-25,-6060
43826,173,Macau,MAC,0,6060,0,AFC,1994-10-25,-6060
43924,1,Brazil,BRA,66,6050,0,CONMEBOL,1994-09-13,-5984
43954,2,Italy,ITA,62,6050,0,UEFA,1994-09-13,-5988
43970,3,Sweden,SWE,62,6050,0,UEFA,1994-09-13,-5988
43948,4,Germany,GER,61,6050,0,UEFA,1994-09-13,-5989
43960,5,Netherlands,NED,61,6050,0,UEFA,1994-09-13,-5989
43969,6,Spain,ESP,60,6050,0,UEFA,1994-09-13,-5990
43964,7,Romania,ROU,58,6050,0,UEFA,1994-09-13,-5992
43961,8,Norway,NOR,57,6050,0,UEFA,1994-09-13,-5993
43922,9,Argentina,ARG,57,6050,0,CONMEBOL,1994-09-13,-5993
43876,10,Nigeria,NGA,56,6050,0,CAF,1994-09-13,-5994
43971,11,Switzerland,SUI,56,6050,0,UEFA,1994-09-13,-5994
43953,12,Republic of Ireland,IRL,54,6050,0,UEFA,1994-09-13,-5996
43941,13,Denmark,DEN,53,6050,0,UEFA,1994-09-13,-5997
43936,14,Bulgaria,BUL,53,6050,0,UEFA,1994-09-13,-5997
43926,15,Colombia,COL,53,6050,0,CONMEBOL,1994-09-13,-5997
43911,16,Mexico,MEX,52,6050,0,CONCACAF,1994-09-13,-5998
43965,17,Russia,RUS,52,6050,0,UEFA,1994-09-13,-5998
43942,18,England,ENG,51,6050,0,UEFA,1994-09-13,-5999
43935,19,Belgium,BEL,51,6050,0,UEFA,1994-09-13,-5999
43946,20,France,FRA,50,6050,0,UEFA,1994-09-13,-6000
43891,21,Zambia,ZAM,49,6050,0,CAF,1994-09-13,-6001
43921,22,USA,USA,48,6050,0,CONCACAF,1994-09-13,-6002
43854,23,Côte d'Ivoire,CIV,47,6050,0,CAF,1994-09-13,-6003
43963,24,Portugal,POR,46,6050,0,UEFA,1994-09-13,-6004
43855,25,Egypt,EGY,45,6050,0,CAF,1994-09-13,-6005
43860,26,Ghana,GHA,44,6050,0,CAF,1994-09-13,-6006
43888,27,Tunisia,TUN,43,6050,0,CAF,1994-09-13,-6007
43849,28,Cameroon,CMR,43,6050,0,CAF,1994-09-13,-6007
43835,29,Saudi Arabia,KSA,43,6050,0,AFC,1994-09-13,-6007
43872,30,Morocco,MAR,42,6050,0,CAF,1994-09-13,-6008
43967,31,Scotland,SCO,42,6050,0,UEFA,1994-09-13,-6008
43949,32,Greece,GRE,42,6050,0,UEFA,1994-09-13,-6008
43962,33,Poland,POL,40,6050,0,UEFA,1994-09-13,-6010
43974,34,Wales,WAL,40,6050,0,UEFA,1994-09-13,-6010
43995,35,Czech Republic,CZE,40,6050,0,UEFA,1994-09-13,-6010
43930,36,Uruguay,URU,39,6050,0,CONMEBOL,1994-09-13,-6011
43951,37,Iceland,ISL,39,6050,0,UEFA,1994-09-13,-6011
43822,38,Korea Republic,KOR,39,6050,0,AFC,1994-09-13,-6011
43972,39,Turkey,TUR,38,6050,0,UEFA,1994-09-13,-6012
43934,40,Austria,AUT,38,6050,0,UEFA,1994-09-13,-6012
43819,41,Japan,JPN,37,6050,0,AFC,1994-09-13,-6013
44002,42,Slovakia,SVK,36,6050,0,UEFA,1994-09-13,-6014
43925,43,Chile,CHI,36,6050,0,CONMEBOL,1994-09-13,-6014
43923,44,Bolivia,BOL,36,6050,0,CONMEBOL,1994-09-13,-6014
43952,45,Northern Ireland,NIR,35,6050,0,UEFA,1994-09-13,-6015
43892,46,Zimbabwe,ZIM,35,6050,0,CAF,1994-09-13,-6015
43945,47,Finland,FIN,35,6050,0,UEFA,1994-09-13,-6015
43984,48,Israel,ISR,34,6050,0,UEFA,1994-09-13,-6016
43869,49,Mali,MLI,33,6050,0,CAF,1994-09-13,-6017
43843,50,Algeria,ALG,32,6050,0,CAF,1994-09-13,-6018
43909,51,Honduras,HON,32,6050,0,CONCACAF,1994-09-13,-6018
43976,52,Australia,AUS,32,6050,0,AFC,1994-09-13,-6018
43927,53,Ecuador,ECU,32,6050,0,CONMEBOL,1994-09-13,-6018
43950,54,Hungary,HUN,32,6050,0,UEFA,1994-09-13,-6018
43879,55,Senegal,SEN,31,6050,0,CAF,1994-09-13,-6019
43901,56,Costa Rica,CRC,31,6050,0,CONCACAF,1994-09-13,-6019
43899,57,Canada,CAN,30,6050,0,CONCACAF,1994-09-13,-6020
43957,58,Lithuania,LTU,28,6050,0,UEFA,1994-09-13,-6022
43840,59,United Arab Emirates,UAE,28,6050,0,AFC,1994-09-13,-6022
43890,60,Zaire,ZAI,26,6050,0,CAF,1994-09-13,-6024
43861,61,Guinea,GUI,26,6050,0,CAF,1994-09-13,-6024
43812,62,China PR,CHN,24,6050,0,AFC,1994-09-13,-6026
43817,63,IR Iran,IRN,24,6050,0,AFC,1994-09-13,-6026
43881,64,Sierra Leone,SLE,24,6050,0,CAF,1994-09-13,-6026
43929,65,Peru,PER,24,6050,0,CONMEBOL,1994-09-13,-6026
43959,66,Malta,MLT,24,6050,0,UEFA,1994-09-13,-6026
43883,67,South Africa,RSA,24,6050,0,CAF,1994-09-13,-6026
43904,68,El Salvador,SLV,23,6050,0,CONCACAF,1994-09-13,-6027
43968,69,Slovenia,SVN,23,6050,0,UEFA,1994-09-13,-6027
43955,70,Latvia,LVA,23,6050,0,UEFA,1994-09-13,-6027
43834,71,Qatar,QAT,23,6050,0,AFC,1994-09-13,-6027
43939,72,Cyprus,CYP,23,6050,0,UEFA,1994-09-13,-6027
43938,73,Croatia,CRO,23,6050,0,UEFA,1994-09-13,-6027
43875,74,Niger,NIG,23,6050,0,CAF,1994-09-13,-6027
43858,75,Gabon,GAB,23,6050,0,CAF,1994-09-13,-6027
43818,76,Iraq,IRQ,23,6050,0,AFC,1994-09-13,-6027
43821,77,Korea DPR,PRK,23,6050,0,AFC,1994-09-13,-6027
43823,78,Kuwait,KUW,22,6050,0,AFC,1994-09-13,-6028
43973,79,Ukraine,UKR,21,6050,0,UEFA,1994-09-13,-6029
43831,80,Oman,OMA,20,6050,0,AFC,1994-09-13,-6030
43928,81,Paraguay,PAR,20,6050,0,CONMEBOL,1994-09-13,-6030
43839,82,Thailand,THA,19,6050,0,AFC,1994-09-13,-6031
43975,83,Yugoslavia,YUG,18,6050,0,UEFA,1994-09-13,-6032
43868,84,Malawi,MWI,18,6050,0,CAF,1994-09-13,-6032
43920,85,Trinidad and Tobago,TRI,18,6050,0,CONCACAF,1994-09-13,-6032
43910,86,Jamaica,JAM,18,6050,0,CONCACAF,1994-09-13,-6032
43863,86,Kenya,KEN,18,6050,0,CAF,1994-09-13,-6032
43836,88,Singapore,SIN,18,6050,0,AFC,1994-09-13,-6032
43886,89,Tanzania,TAN,17,6050,0,CAF,1994-09-13,-6033
43847,90,Burkina Faso,BFA,16,6050,0,CAF,1994-09-13,-6034
43898,91,Bermuda,BER,16,6050,0,CONCACAF,1994-09-13,-6034
43808,92,Bahrain,BHR,15,6050,0,AFC,1994-09-13,-6035
43978,93,New Zealand,NZL,15,6050,0,OFC,1994-09-13,-6035
43827,94,Malaysia,MAS,15,6050,0,AFC,1994-09-13,-6035
43919,95,Suriname,SUR,15,6050,0,CONCACAF,1994-09-13,-6035
43838,96,Syria,SYR,14,6050,0,AFC,1994-09-13,-6036
43931,97,Venezuela,VEN,14,6050,0,CONMEBOL,1994-09-13,-6036
43896,98,Barbados,BRB,14,6050,0,CONCACAF,1994-09-13,-6036
43820,99,Jordan,JOR,14,6050,0,AFC,1994-09-13,-6036
43947,100,Georgia,GEO,13,6050,0,UEFA,1994-09-13,-6037
43859,101,Gambia,GAM,13,6050,0,CAF,1994-09-13,-6037
43932,102,Albania,ALB,13,6050,0,UEFA,1994-09-13,-6037
43867,103,Madagascar,MAD,13,6050,0,CAF,1994-09-13,-6037
43915,104,Puerto Rico,PUR,12,6050,0,CONCACAF,1994-09-13,-6038
44000,105,FYR Macedonia,MKD,12,6050,0,UEFA,1994-09-13,-6038
43873,106,Mozambique,MOZ,12,6050,0,CAF,1994-09-13,-6038
43857,107,Ethiopia,ETH,12,6050,0,CAF,1994-09-13,-6038
43977,108,Fiji,FIJ,12,6050,0,OFC,1994-09-13,-6038
43842,109,Yemen,YEM,12,6050,0,AFC,1994-09-13,-6038
43814,110,Hong Kong,HKG,12,6050,0,AFC,1994-09-13,-6038
43844,111,Angola,ANG,12,6050,0,CAF,1994-09-13,-6038
43853,112,Congo,CGO,11,6050,0,CAF,1994-09-13,-6039
43815,113,India,IND,11,6050,0,AFC,1994-09-13,-6039
43887,114,Togo,TOG,11,6050,0,CAF,1994-09-13,-6039
43848,115,Burundi,BDI,11,6050,0,CAF,1994-09-13,-6039
43943,116,Estonia,EST,11,6050,0,UEFA,1994-09-13,-6039
43885,117,Eswatini,SWZ,11,6050,0,CAF,1994-09-13,-6039
43889,118,Uganda,UGA,11,6050,0,CAF,1994-09-13,-6039
43862,119,Guinea-Bissau,GNB,11,6050,0,CAF,1994-09-13,-6039
43958,120,Luxembourg,LUX,10,6050,0,UEFA,1994-09-13,-6040
43825,121,Lebanon,LBN,10,6050,0,AFC,1994-09-13,-6040
43829,122,Myanmar,MYA,9,6050,0,AFC,1994-09-13,-6041
1882218,123,Antigua and Barbuda,ATG,9,6050,0,CONCACAF,1994-09-13,-6041
43908,124,Haiti,HAI,9,6050,0,CONCACAF,1994-09-13,-6041
43884,125,Sudan,SDN,9,6050,0,CAF,1994-09-13,-6041
43865,126,Liberia,LBR,8,6050,0,CAF,1994-09-13,-6042
43816,127,Indonesia,IDN,8,6050,0,AFC,1994-09-13,-6042
43944,128,Faroe Islands,FRO,8,6050,0,UEFA,1994-09-13,-6042
43809,129,Bangladesh,BAN,8,6050,0,AFC,1994-09-13,-6042
43937,130,Belarus,BLR,8,6050,0,UEFA,1994-09-13,-6042
43830,131,Nepal,NEP,8,6050,0,AFC,1994-09-13,-6042
43837,132,Sri Lanka,SRI,7,6050,0,AFC,1994-09-13,-6043
43966,133,San Marino,SMR,7,6050,0,UEFA,1994-09-13,-6043
43905,134,Grenada,GRN,7,6050,0,CONCACAF,1994-09-13,-6043
44036,135,Moldova,MDA,6,6050,0,UEFA,1994-09-13,-6044
43914,135,Panama,PAN,6,6050,0,CONCACAF,1994-09-13,-6044
43918,137,St. Vincent and the Grenadines,VIN,6,6050,0,CONCACAF,1994-09-13,-6044
